FID,state,division_id,division_name,polling_place_id,polling_place_type_id,polling_place_name,premises_name,premises_address_1,premises_address_2,premises_address_3,premises_suburb,premises_state_abbreviation,premises_post_code,latitude,longitude,the_geom
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2de4,NSW,115,Dobell,622,1,Hamlyn Terrace,Warnervale Public School,179 Warnervale Rd,,,HAMLYN TERRACE,NSW,2259,-33.25055,151.46752,POINT (-33.25055 151.46752)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2de3,NSW,115,Dobell,591,1,Holgate,Holgate Public School,189 Wattle Tree Rd,,,HOLGATE,NSW,2250,-33.4051161,151.408237,POINT (-33.4051161 151.408237)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2de2,NSW,115,Dobell,592,1,Jilliby,Jilliby Public School,352 Jilliby Rd,,,JILLIBY,NSW,2259,-33.2399,151.38,POINT (-33.2399 151.38)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2de1,NSW,115,Dobell,593,1,Kanwal,Kanwal Public School,33 Craigie Ave,,,KANWAL,NSW,2259,-33.2626,151.484,POINT (-33.2626 151.484)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2de0,NSW,115,Dobell,83373,1,Kanwal North,Lakes Anglican Church,274 Wallarah Rd,,,KANWAL,NSW,2259,-33.253386,151.4912974,POINT (-33.253386 151.4912974)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ddf,NSW,115,Dobell,594,1,Killarney Vale,Killarney Vale Public School,1 Henricks Rd,,,KILLARNEY VALE,NSW,2261,-33.3651,151.456,POINT (-33.3651 151.456)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dde,NSW,115,Dobell,595,1,Killarney Vale South,Brooke Avenue Public School,96 Brooke Ave,,,KILLARNEY VALE,NSW,2261,-33.3763,151.465,POINT (-33.3763 151.465)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ddd,NSW,115,Dobell,596,1,Kulnura,Kulnura Public Hall,1066 George Downes Dr,,,KULNURA,NSW,2250,-33.2261,151.224,POINT (-33.2261 151.224)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ddc,NSW,115,Dobell,31417,1,Lake Haven,Gorokan High School,43 Goobarabah Ave,,,LAKE HAVEN,NSW,2263,-33.2426,151.509,POINT (-33.2426 151.509)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ddb,NSW,115,Dobell,598,1,Lisarow,Lisarow Public School,17 MacDonalds Rd,,,LISAROW,NSW,2250,-33.3814544,151.3761694,POINT (-33.3814544 151.3761694)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dda,NSW,115,Dobell,599,1,Long Jetty,Long Jetty District Senior Citizens' Club,6 Thompson St,,,LONG JETTY,NSW,2261,-33.3571,151.485,POINT (-33.3571 151.485)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dd9,NSW,115,Dobell,612,1,Long Jetty East,1st Tuggerah Lakes Scout Hall,27 Nirvana St,,,LONG JETTY,NSW,2261,-33.356,151.494,POINT (-33.356 151.494)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dd8,NSW,115,Dobell,32758,1,Mardi,Tuggerah Community Hall,9 Anzac Rd,,,TUGGERAH,NSW,2259,-33.3068,151.418,POINT (-33.3068 151.418)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dd7,NSW,115,Dobell,604,1,Narara,Narara Uniting Church Hall,91 Wyoming St,,,WYOMING,NSW,2250,-33.397,151.346,POINT (-33.397 151.346)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dd6,NSW,115,Dobell,2614,1,Niagara Park (Dobell),Niagara Park Public School,205 Narara Valley Dr,,,NIAGARA PARK,NSW,2250,-33.4379,151.439,POINT (-33.4379 151.439)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dd5,NSW,115,Dobell,605,1,Norah Head,Norah Head Community Hall,75 Bungary Rd,,,NORAH HEAD,NSW,2263,-33.2796,151.566,POINT (-33.2796 151.566)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dd4,NSW,115,Dobell,607,1,Ourimbah,Ourimbah Public School,121 Pacific Hwy,,,OURIMBAH,NSW,2258,-33.3558,151.368,POINT (-33.3558 151.368)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dd3,NSW,115,Dobell,573,1,Shelly Beach,Tuggerah Lakes Secondary College (The Entrance Campus),450 The Entrance Rd,,,SHELLY BEACH,NSW,2261,-33.3716,151.476,POINT (-33.3716 151.476)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dd2,NSW,115,Dobell,33616,2,Special Hospital Team 1,Multiple sites,,,,,NSW,,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dd1,NSW,115,Dobell,33812,2,Special Hospital Team 2,Multiple sites,,,,,NSW,,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dd0,NSW,115,Dobell,38425,2,Special Hospital Team 3,Multiple sites,,,,,NSW,2250,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dcf,NSW,115,Dobell,46466,2,Special Hospital Team 4,Multiple sites,,,,,NSW,,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dce,NSW,115,Dobell,14048,1,Sydney (Dobell),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dcd,NSW,115,Dobell,611,1,The Entrance,The Entrance Public School,80 Oakland Ave,,,THE ENTRANCE,NSW,2261,-33.3463,151.493,POINT (-33.3463 151.493)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dcc,NSW,115,Dobell,606,1,The Entrance North,Surf Life Saving Club,77 Hutton Rd,,,THE ENTRANCE NORTH,NSW,2261,-33.3340559,151.5061275,POINT (-33.3340559 151.5061275)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dcb,NSW,115,Dobell,34247,5,The Entrance PPVC,Shop 4,165-171 The Entrance Rd,,,THE ENTRANCE,NSW,2261,-33.3429277,151.4973127,POINT (-33.3429277 151.4973127)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dca,NSW,115,Dobell,613,1,Toukley,Toukley 50 Plus Leisure & Learning Centre,1 Hargraves St,,,TOUKLEY,NSW,2263,-33.2657,151.54,POINT (-33.2657 151.54)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dc9,NSW,115,Dobell,614,1,Toukley East,Toukley Public School,123 Evans Rd,,,NORAVILLE,NSW,2263,-33.2675,151.55,POINT (-33.2675 151.55)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dc8,NSW,115,Dobell,615,1,Tuggerah,Tuggerah Public School,1 Pacific Hwy,,,TUGGERAH,NSW,2259,-33.3133,151.415,POINT (-33.3133 151.415)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dc7,NSW,115,Dobell,33814,5,Tuggerah PPVC,Suite 2,34-36 Pacific Hwy,,,WYONG,NSW,2259,-33.2866277,151.4239458,POINT (-33.2866277 151.4239458)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dc6,NSW,115,Dobell,616,1,Tuggerawong,Tuggerawong Public School,201 Tuggerawong Rd,,,TUGGERAWONG,NSW,2259,-33.27947,151.4863,POINT (-33.27947 151.4863)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dc5,NSW,115,Dobell,617,1,Tumbi Umbi,Tumbi Community Hall,30 Roberta St,,,TUMBI UMBI,NSW,2261,-33.3655,151.452,POINT (-33.3655 151.452)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dc4,NSW,115,Dobell,33813,1,Wadalba,Wadalba Community School,20 Van Stappen Rd,,,WADALBA,NSW,2259,-33.2658799,151.4674752,POINT (-33.2658799 151.4674752)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dc3,NSW,115,Dobell,80293,1,Wamberal (Dobell),Wamberal Memorial Hall,182 Ocean View Dr,,,WAMBERAL,NSW,2260,-33.4235,151.441,POINT (-33.4235 151.441)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dc2,NSW,115,Dobell,619,1,Wamberal North,Wamberal Public School,9 Lea Ave,,,WAMBERAL,NSW,2260,-33.4118,151.449,POINT (-33.4118 151.449)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dc1,NSW,115,Dobell,83374,1,Warnervale,Lakes Grammar - An Anglican School,126 Sparks Rd,,,WARNERVALE,NSW,2259,-33.2422289,151.459347,POINT (-33.2422289 151.459347)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dc0,NSW,115,Dobell,12074,1,Watanobbi,Wyong Public School,52 Cutler Dr,,,WATANOBBI,NSW,2259,-33.2712,151.426,POINT (-33.2712 151.426)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dbf,NSW,115,Dobell,46404,1,Woongarrah,Woongarrah Public School,63 Mataram Rd,,,WOONGARRAH,NSW,2259,-33.2408,151.484,POINT (-33.2408 151.484)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dbe,NSW,115,Dobell,2634,1,Wyoming (Dobell),Wyoming Public School,41 Maidens Brush Rd,,,WYOMING,NSW,2250,-33.409,151.356,POINT (-33.409 151.356)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dbd,NSW,115,Dobell,46431,1,Wyoming East,Wyoming Community Centre,147 Maidens Brush Rd,,,WYOMING,NSW,2250,-33.4099167,151.3661851,POINT (-33.4099167 151.3661851)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dbc,NSW,115,Dobell,2630,1,Wyoming North,Valley View Public School,52 Chamberlain Rd,,,WYOMING,NSW,2250,-33.4002,151.362,POINT (-33.4002 151.362)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dbb,NSW,115,Dobell,624,1,Wyong,Wyong Christian Community School,100 Alison Rd,,,WYONG,NSW,2259,-33.27534,151.412058,POINT (-33.27534 151.412058)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dba,NSW,115,Dobell,625,1,Wyong Creek,Wyong Creek Public School,583 Yarramalong Rd,,,WYONG CREEK,NSW,2259,-33.2676,151.348,POINT (-33.2676 151.348)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2db9,NSW,115,Dobell,31464,1,Wyong East,Wyong Anglican Church,25 Byron St,,,WYONG,NSW,2259,-33.288,151.427,POINT (-33.288 151.427)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2db8,NSW,115,Dobell,628,1,Yarramalong,Yarramalong School Of Arts,1640 Yarramalong Rd,,,YARRAMALONG,NSW,2259,-33.223272,151.277577,POINT (-33.223272 151.277577)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2db7,NSW,117,Eden-Monaro,666,1,Adaminaby,Adaminaby Memorial Hall,cnr York & Denison St,,,ADAMINABY,NSW,2630,-35.9950803,148.7738503,POINT (-35.9950803 148.7738503)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2db6,NSW,117,Eden-Monaro,1242,1,Adelong,Adelong Services & Citizens Club,54 Tumut St,,,ADELONG,NSW,2729,-35.308119,148.065613,POINT (-35.308119 148.065613)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2db5,NSW,117,Eden-Monaro,668,1,Araluen,Araluen Federal Hall,5989 Araluen Rd,,,ARALUEN,NSW,2622,-35.6518827,149.8133351,POINT (-35.6518827 149.8133351)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2db4,NSW,117,Eden-Monaro,1247,1,Batlow,Batlow Technology School,80 Pioneer St,,,BATLOW,NSW,2730,-35.5215,148.147,POINT (-35.5215 148.147)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2db3,NSW,117,Eden-Monaro,672,1,Bega,Bega High School,cnr Auckland & High Sts,,,BEGA,NSW,2550,-36.6783,149.839,POINT (-36.6783 149.839)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2db2,NSW,117,Eden-Monaro,673,1,Bega Central,Bega Valley Public School,21 Auckland St,,,BEGA,NSW,2550,-36.6707,149.841,POINT (-36.6707 149.841)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2db1,NSW,117,Eden-Monaro,33920,5,Bega PPVC,3 Hill St,,,,BEGA,NSW,2550,-36.6889097,149.8416404,POINT (-36.6889097 149.8416404)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2db0,NSW,117,Eden-Monaro,675,1,Bemboka,Bemboka Memorial Hall,cnr Loftus St & Adams St,,,BEMBOKA,NSW,2550,-36.6266215,149.5678036,POINT (-36.6266215 149.5678036)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2daf,NSW,117,Eden-Monaro,676,1,Bermagui,Bermagui Community Centre,3 Bunga St,,,BERMAGUI,NSW,2546,-36.428896,150.076031,POINT (-36.428896 150.076031)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dae,NSW,117,Eden-Monaro,677,1,Berridale,Berridale Community Hall,8 Florence St,,,BERRIDALE,NSW,2628,-36.37226,148.82908,POINT (-36.37226 148.82908)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dad,NSW,117,Eden-Monaro,1250,1,Binalong,Binalong Public School,10 Dickinson St,,,BINALONG,NSW,2584,-34.6698703,148.6251819,POINT (-34.6698703 148.6251819)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dac,NSW,117,Eden-Monaro,65642,5,BLV Eden Monaro PPVC,BLV Eden Monaro,103 Northbourne Ave,,,TURNER,ACT,2601,-35.3522756,149.2320236,POINT (-35.3522756 149.2320236)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2dab,NSW,117,Eden-Monaro,680,1,Bodalla,Bodalla Public School,7 Potato Point Rd,,,BODALLA,NSW,2545,-36.0976,150.053,POINT (-36.0976 150.053)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2daa,NSW,117,Eden-Monaro,681,1,Bombala,Bombala High School,20 Bright St,,,BOMBALA,NSW,2632,-36.9168,149.232,POINT (-36.9168 149.232)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2da9,NSW,117,Eden-Monaro,1255,1,Bowning,Bowning Community Hall,5 Short St,,,BOWNING,NSW,2582,-34.7674,148.819,POINT (-34.7674 148.819)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2da8,NSW,117,Eden-Monaro,682,1,Braidwood,Braidwood Central School,46 Wilson St,,,BRAIDWOOD,NSW,2622,-35.4413,149.798,POINT (-35.4413 149.798)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2da7,NSW,117,Eden-Monaro,683,1,Bredbo,Bredbo Public School,24 Cooma St,,,BREDBO,NSW,2626,-35.9539528,149.1481667,POINT (-35.9539528 149.1481667)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2da6,NSW,117,Eden-Monaro,684,1,Brogo,Brogo Public Hall,13198 Princes Hwy,,,BROGO,NSW,2550,-36.573957,149.8233891,POINT (-36.573957 149.8233891)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2da5,NSW,117,Eden-Monaro,685,1,Bungendore,Bungendore Public School,59-65 Gibraltar St,,,BUNGENDORE,NSW,2621,-35.2552,149.445,POINT (-35.2552 149.445)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2da4,NSW,117,Eden-Monaro,83842,1,Bungendore North,St Mary's Hall,28 Turallo Terrace,,,BUNGENDORE,NSW,2621,-35.2516064,149.4417545,POINT (-35.2516064 149.4417545)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2da3,NSW,117,Eden-Monaro,687,1,Candelo,Candelo Town Hall,38 William St,,,CANDELO,NSW,2550,-36.766319,149.696075,POINT (-36.766319 149.696075)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2da2,NSW,117,Eden-Monaro,688,1,Captains Flat,Captains Flat Community Hall,Foxlow St,,,CAPTAINS FLAT,NSW,2621,-35.59185,149.44533,POINT (-35.59185 149.44533)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2da1,NSW,117,Eden-Monaro,690,1,Central Tilba,Central Tilba School of Arts,3 Bate St,,,CENTRAL TILBA,NSW,2546,-36.3126,150.076,POINT (-36.3126 150.076)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2da0,NSW,117,Eden-Monaro,691,1,Cobargo,Cobargo School Of Arts,20 Cobargo Bermagui Rd,,,COBARGO,NSW,2550,-36.3890048,149.8891246,POINT (-36.3890048 149.8891246)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d9f,NSW,117,Eden-Monaro,692,1,Cooma,Cooma Public School,Commissioner St,,,COOMA,NSW,2630,-36.2375,149.125,POINT (-36.2375 149.125)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d9e,NSW,117,Eden-Monaro,694,1,Cooma North,Cooma North Public School,Baroona Ave,,,COOMA NORTH,NSW,2630,-36.2182844,149.1312397,POINT (-36.2182844 149.1312397)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d9d,NSW,117,Eden-Monaro,33921,5,Cooma PPVC,Monaro Regional Library,61 Vale St,,,COOMA,NSW,2630,-36.236464,149.1249407,POINT (-36.236464 149.1249407)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d9c,NSW,117,Eden-Monaro,696,1,Dalgety,Dalgety Public School,Cooma St,,,DALGETY,NSW,2630,-36.5028,148.837,POINT (-36.5028 148.837)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d9b,NSW,117,Eden-Monaro,697,1,Dalmeny,Dalmeny Community Hall,Mort Ave,,,DALMENY,NSW,2546,-36.1618,150.12,POINT (-36.1618 150.12)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d9a,NSW,117,Eden-Monaro,698,1,Delegate,Delegate Public School,10 Campbell St,,,DELEGATE,NSW,2633,-37.0415,148.938,POINT (-37.0415 148.938)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d99,NSW,117,Eden-Monaro,30108,5,Divisional Office (PREPOLL),Divisional Office,103 Northbourne Ave,,,TURNER,ACT,2601,-35.270926,149.129899,POINT (-35.270926 149.129899)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d98,NSW,117,Eden-Monaro,699,1,Eden,Eden Marine High School,Barclay St,,,EDEN,NSW,2551,-37.0561,149.907,POINT (-37.0561 149.907)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d97,NSW,117,Eden-Monaro,82536,1,Googong,The Anglican School,136 Gorman Dr,,,GOOGONG,NSW,2620,-35.4229095,149.2338288,POINT (-35.4229095 149.2338288)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d96,NSW,117,Eden-Monaro,933,1,Gundaroo,Gundaroo Public School,Lot St,,,GUNDAROO,NSW,2620,-35.0301,149.271,POINT (-35.0301 149.271)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d95,NSW,117,Eden-Monaro,31436,1,Jerrabomberra,Jerrabomberra Public School,2 Coachwood Ave,,,JERRABOMBERRA,NSW,2619,-35.3864,149.199,POINT (-35.3864 149.199)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d94,NSW,117,Eden-Monaro,701,1,Jindabyne,Memorial Hall,45 Kosciuszko Rd,,,JINDABYNE,NSW,2627,-36.4151245,148.6236223,POINT (-36.4151245 148.6236223)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d93,NSW,117,Eden-Monaro,33922,5,Jindabyne PPVC,"Office of Sport, Jindabyne Sport & Recreation Centre",207 Barry Way,,,JINDABYNE,NSW,2627,-36.4326256,148.6134518,POINT (-36.4326256 148.6134518)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d92,NSW,117,Eden-Monaro,799,1,Jingellic,Jingellic Showgrounds,3211 River Rd,,,JINGELLIC,NSW,2642,-35.9257,147.697,POINT (-35.9257 147.697)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d91,NSW,117,Eden-Monaro,800,1,Khancoban,Khancoban Visitor Centre,Alpine Way & Scammel St,,,KHANCOBAN,NSW,2642,-36.2179037,148.1296333,POINT (-36.2179037 148.1296333)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d90,NSW,117,Eden-Monaro,702,1,Majors Creek,Majors Creek Recreation Hall,Hill St,,,MAJORS CREEK,NSW,2622,-35.569,149.742,POINT (-35.569 149.742)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d8f,NSW,117,Eden-Monaro,703,1,Merimbula,Merimbula Public School,49-55 Main St,,,MERIMBULA,NSW,2548,-36.887,149.917,POINT (-36.887 149.917)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d8e,NSW,117,Eden-Monaro,679,1,Merimbula Central,"Albert Moore Gardens, Bimbimbie Park",10 Short St,,,MERIMBULA,NSW,2548,-36.8925,149.906,POINT (-36.8925 149.906)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d8d,NSW,117,Eden-Monaro,33923,5,Merimbula PPVC,"Albert Moore Gardens, Bimbimbie Park",Short St,,,MERIMBULA,NSW,2548,-36.8920162,149.9085506,POINT (-36.8920162 149.9085506)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d8c,NSW,117,Eden-Monaro,704,1,Michelago,Michelago Public School,20 Ryrie Street,,,MICHELAGO,NSW,2620,-35.7056,149.161,POINT (-35.7056 149.161)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d8b,NSW,117,Eden-Monaro,1301,1,Murrumbateman,Murrumbateman Recreation Grounds Hall,Barton Hwy,,,MURRUMBATEMAN,NSW,2582,-34.9694,149.03126,POINT (-34.9694 149.03126)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d8a,NSW,126,Hunter,65194,5,Charlestown HUNTER PPVC,29 Smith St,,,,CHARLESTOWN,NSW,2290,-32.9645896,151.6966374,POINT (-32.9645896 151.6966374)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d89,NSW,117,Eden-Monaro,710,1,Narooma,Narooma Sport and Leisure Centre,100 Bluewater Dr,,,NAROOMA,NSW,2546,-36.2162367,150.1291792,POINT (-36.2162367 150.1291792)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d88,NSW,117,Eden-Monaro,33924,5,Narooma PPVC,Narooma CWA Rooms,96 Campbell St,,,NAROOMA,NSW,2546,-36.2167801,150.1308741,POINT (-36.2167801 150.1308741)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d87,NSW,117,Eden-Monaro,712,1,Nimmitabel,Nimmitabel Public School,Wolfe St,,,NIMMITABEL,NSW,2631,-36.5107,149.289,POINT (-36.5107 149.289)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d86,NSW,117,Eden-Monaro,714,1,Pambula,Pambula Public School,25 Oregan St,,,PAMBULA,NSW,2549,-36.9264058,149.8720612,POINT (-36.9264058 149.8720612)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d85,NSW,117,Eden-Monaro,32991,1,Perisher Valley,National Parks & Wildlife Offices,9914 Kosciuszko Rd,,,PERISHER VALLEY,NSW,2630,-36.3895,148.447,POINT (-36.3895 148.447)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2d84,NSW,117,Eden-Monaro,716,1,Quaama,Quaama School of Arts,38 Cobargo St,,,QUAAMA,NSW,2550,-36.4642,149.871,POINT (-36.4642 149.871)
